course_id,category
214645820,0
214645822,0
214645835,0
214645837,0
214645843,0
214645858,0
214645860,0
214645865,0
214645867,0
214645871,0
214645873,0
214645875,0
214645882,0
214645884,0
214645888,0
214645890,0
214645895,0
214645897,0
214645899,0
214645910,0
214645925,0
214645927,0
214645933,0
214645935,0
214645940,0
214645942,0
214645946,0
214645950,0
214645952,0
214645955,0
214645957,0
214645959,0
214645961,0
214645963,0
214645965,0
214645967,0
214645970,0
214645972,0
214645974,0
214645976,0
214645978,0
214645982,0
214645987,0
214645993,0
214645995,0
214645997,0
214646000,0
214646006,0
214646010,0
214646012,0
214646019,0
214646025,0
214646027,0
214646030,0
214646034,0
214646036,0
214646038,0
214646040,0
214646045,0
214646049,0
214646051,0
214646053,0
214646055,0
214646057,0
214646060,0
214646064,0
214646075,0
214646077,0
214646105,0
214646109,0
214646111,0
214646113,0
214646115,0
214646117,0
214646120,0
214646122,0
214646124,0
214646126,0
214646128,0
214646130,0
214646132,0
214646137,0
214646145,0
214646152,0
214646156,0
214646158,0
214646160,0
214646169,0
214646171,0
214646173,0
214646175,0
214646177,0
214646182,0
214646186,0
214646188,0
214646192,0
214646197,0
214646201,0
214646203,0
214646207,0
214646212,0
214646214,0
214646216,0
214646220,0
214646233,0
214646237,0
214646250,0
214646263,0
214646265,0
214646267,0
214646270,0
214646276,0
214646287,0
214646289,0
214646291,0
214646293,0
214646295,0
214646297,0
214646300,0
214646302,0
214646304,0
214646306,0
214646308,0
214646310,0
214646312,0
214646315,0
214646317,0
214646325,0
214646327,0
214646332,0
214646334,0
214646342,0
214646345,0
214646347,0
214646349,0
214646351,0
214646357,0
214646362,0
214646372,0
214646413,0
214646415,0
214646417,0
214646420,0
214646443,0
214646445,0
214646447,0
214646454,0
214646456,0
214646458,0
214646460,0
214646462,0
214646465,0
214646473,0
214646482,0
214646484,0
214646486,0
214646488,0
214646490,0
214646492,0
214646495,0
214646499,0
214646503,0
214646505,0
214646507,0
214646510,0
214646512,0
214646514,0
214646516,0
214646520,0
214646522,0
214646529,0
214646535,0
214646537,0
214646540,0
214646542,0
214646544,0
214646546,0
214646548,0
214646550,0
214646552,0
214646555,0
214646557,0
214646559,0
214646565,0
214646567,0
214646572,0
214646574,0
214646576,0
214646578,0
214646585,0
214646587,0
214646589,0
214646591,0
214646593,0
214646595,0
214646597,0
214646604,0
214646606,0
214646608,0
214646610,0
214646612,0
214646615,0
214646617,0
214646619,0
214646621,0
214646623,0
214646627,0
214646630,0
214646632,0
214646634,0
214646636,0
214646638,0
214646640,0
214646642,0
214646645,0
214646651,0
214646653,0
214646655,0
214646660,0
214646670,0
214646672,0
214646675,0
214646677,0
214646679,0
214646681,0
214646683,0
214646685,0
214646690,0
214646692,0
214646702,0
214646705,0
214646707,0
214646709,0
214646711,0
214646722,0
214646724,0
214646726,0
214646728,0
214646732,0
214646735,0
214646737,0
214646739,0
214646741,0
214646743,0
214646745,0
214646747,0
214646750,0
214646752,0
214646756,0
214646758,0
214646760,0
214646762,0
214646765,0
214646771,0
214646773,0
214646775,0
214646777,0
214646780,0
214646782,0
214646784,0
214646790,0
214646797,0
214646803,0
214646812,0
214646814,0
214646822,0
214646825,0
214646827,0
214646831,0
214646833,0
214646835,0
214646837,0
214646842,0
214646848,0
214646850,0
214646852,0
214646855,0
214646857,0
214646859,0
214646861,0
214646865,0
214646867,0
214646887,0
214646889,0
214646891,0
214646893,0
214646895,0
214646897,0
214646912,0
214646919,0
214646921,0
214646923,0
214646949,0
214646951,0
214646953,0
214646955,0
214646957,0
214646960,0
214646962,0
214646964,0
214646966,0
214646968,0
214646970,0
214646972,0
214646975,0
214646977,0
214646979,0
214646985,0
214646987,0
214646990,0
214646992,0
214646994,0
214646998,0
214647000,0
214647002,0
214647005,0
214647007,0
214647009,0
214647011,0
214647017,0
214647020,0
214647022,0
214647024,0
214647026,0
214647030,0
214647032,0
214647035,0
214647041,0
214647043,0
214647045,0
214647047,0
214647050,0
214647052,0
214647054,0
214647058,0
214647060,0
214647062,0
214647065,0
214647067,0
214647069,0
214647071,0
214647073,0
214647075,0
214647077,0
214647080,0
214647086,0
214647090,0
214647092,0
214647097,0
214647099,0
214647101,0
214647105,0
214647110,0
214647112,0
214647118,0
214647120,0
214647122,0
214647125,0
214647127,0
214647133,0
214647137,0
214647140,0
214647142,0
214647144,0
214647148,0
214647150,0
214647152,0
214647155,0
214647159,0
214647161,0
214647163,0
214647165,0
214647167,0
214647170,0
214647172,0
214647193,0
214647195,0
214647197,0
214647200,0
214647204,0
214647208,0
214647210,0
214647212,0
214647217,0
214647219,0
214647225,0
214647227,0
214647230,0
214647232,0
214647234,0
214647245,0
214647247,0
214647249,0
214647251,0
214647253,0
214647257,0
214647260,0
214647268,0
214647270,0
214647272,0
214647275,0
214647279,0
214647281,0
214647287,0
214647290,0
214647292,0
214647298,0
214647300,0
214647302,0
214647309,0
214647311,0
214647313,0
214647315,0
214647322,0
214647324,0
214647332,0
214647337,0
214647341,0
214647343,0
214647345,0
214647347,0
214647350,0
214647352,0
214647362,0
214647365,0
214647369,0
214647375,0
214647377,0
214647388,0
214647390,0
214647397,0
214647399,0
214647401,0
214647403,0
214647405,0
214647410,0
214647412,0
214647414,0
214647422,0
214647425,0
214647427,0
214647431,0
214647435,0
214647442,0
214647444,0
214647452,0
214647455,0
214647457,0
214647478,0
214647480,0
214647482,0
214647487,0
214647489,0
214647493,0
214647495,0
214647497,0
214647502,0
214647510,0
214647512,0
214647517,0
214647525,0
214647532,0
214647534,0
214647540,0
214647542,0
214647545,0
214647547,0
214647551,0
214647553,0
214647557,0
214647562,0
214647566,0
214647575,0
214647577,0
214647581,0
214647583,0
214647590,0
214647592,0
214647594,0
214647596,0
214647600,0
214647602,0
214647605,0
214647613,0
214647617,0
214647620,0
214647622,0
214647624,0
214647626,0
214647628,0
214647630,0
214647637,0
214647641,0
214647660,0
214647662,0
214647667,0
214647669,0
214647673,0
214647675,0
214647684,0
214647686,0
214647690,0
214647695,0
214647701,0
214647703,0
214647707,0
214647714,0
214647716,0
214647725,0
214647733,0
214647737,0
214647746,0
214647748,0
214647750,0
214647759,0
214647763,0
214647765,0
214647770,0
214647772,0
214647780,0
214647782,0
214647787,0
214647791,0
214647797,0
214647800,0
214647804,0
214647806,0
214647817,0
214647825,0
214647832,0
214647834,0
214647838,0
214647845,0
214647847,0
214647849,0
214647855,0
214647857,0
214647870,0
214647875,0
214647877,0
214647881,0
214647890,0
214647892,0
214647894,0
214647898,0
214647900,0
214647905,0
214647907,0
214647909,0
214647911,0
214647915,0
214647924,0
214647930,0
214647935,0
214647937,0
214647945,0
214647947,0
214647956,0
214647967,0
214647973,0
214647984,0
214647990,0
214647999,0
214648007,0
214648012,0
214648014,0
214648018,0
214648020,0
214648022,0
214648027,0
214648029,0
214648031,0
214648033,0
214648035,0
214648037,0
214648040,0
214648042,0
214648044,0
214648046,0
214648050,0
214648063,0
214648065,0
214648072,0
214648080,0
214648082,0
214648087,0
214648091,0
214648093,0
214648095,0
214648100,0
214648110,0
214648117,0
214648119,0
214648121,0
214648125,0
214648136,0
214648140,0
214648142,0
214648145,0
214648147,0
214648160,0
214648162,0
214648181,0
214648183,0
214648192,0
214648235,0
214648239,0
214648245,0
214648247,0
214648250,0
214648252,0
214648254,0
214648256,0
214648258,0
214648282,0
214648284,0
214648314,0
214648318,0
214648320,0
214648322,0
214648325,0
214648327,0
214648329,0
214648331,0
214648333,0
214648335,0
214648337,0
214648340,0
214648342,0
214648344,0
214648346,0
214648348,0
214648350,0
214648352,0
214648355,0
214648357,0
214648359,0
214648361,0
214648363,0
214648365,0
214648367,0
214648370,0
214648380,0
214648382,0
214648385,0
214648387,0
214648389,0
214648391,0
214648393,0
214648395,0
214648397,0
214648400,0
214648402,0
214648404,0
214648406,0
214648408,0
214648410,0
214648415,0
214648417,0
214648419,0
214648421,0
214648425,0
214648427,0
214648430,0
214648432,0
214648434,0
214648436,0
214648438,0
214648440,0
214648447,0
214648449,0
214648451,0
214648453,0
214648455,0
214648462,0
214648466,0
214648470,0
214648472,0
214648475,0
214648477,0
214648479,0
214648481,0
214648483,0
214648485,0
214648487,0
214648490,0
214648492,0
214648494,0
214648496,0
214648498,0
214648500,0
214648502,0
214648505,0
214648507,0
214648509,0
214648522,0
214648524,0
214648526,0
214648528,0
214648530,0
214648532,0
214648535,0
214648537,0
214648539,0
214648541,0
214648543,0
214648545,0
214648547,0
214648552,0
214648554,0
214648556,0
214648558,0
214648560,0
214648562,0
214648565,0
214648567,0
214648569,0
214648571,0
214648573,0
214648575,0
214648577,0
214648584,0
214648588,0
214648590,0
214648597,0
214648599,0
214648601,0
214648603,0
214648605,0
214649240,0
214649244,0
214649375,0
214649722,0
214649724,0
214649726,0
214649730,0
214649752,0
214649767,0
214649945,0
214649947,0
214649951,0
214649970,0
214649975,0
214649979,0
214649985,0
214649987,0
214649990,0
214649992,0
214649994,0
214649996,0
214649998,0
214650002,0
214650005,0
214650007,0
214650011,0
214650013,0
214650015,0
214650024,0
214650026,0
214650028,0
214650032,0
214650039,0
214650041,0
214650047,0
214650056,0
214650067,0
214650069,0
214650073,0
214650075,0
214650077,0
214650084,0
214650086,0
214650088,0
214650090,0
214650092,0
214650103,0
214650107,0
214650112,0
214650114,0
214650116,0
214650118,0
214650127,0
214650129,0
214650133,0
214650135,0
214650137,0
214650140,0
214650142,0
214650144,0
214650148,0
214650150,0
214650152,0
214650155,0
214650159,0
214650161,0
214650163,0
214650167,0
214650170,0
214650176,0
214650178,0
214650180,0
214650182,0
214650185,0
214650187,0
214650191,0
214650195,0
214650197,0
214650200,0
214650202,0
214650204,0
214650206,0
214650215,0
214650217,0
214650219,0
214650221,0
214650223,0
214650225,0
214650227,0
214650230,0
214650232,0
214650234,0
214650238,0
214650240,0
214650245,0
214650247,0
214650249,0
214650257,0
214650260,0
214650262,0
214650266,0
214650268,0
214650279,0
214650296,0
214650298,0
214650305,0
214650317,0
214650320,0
214650369,0
214650373,0
214650380,0
214650382,0
214650388,0
214650407,0
214650506,0
214650508,0
214650510,0
214650512,0
214650515,0
214650517,0
214650519,0
214650523,0
214650525,0
214650527,0
214650530,0
214650532,0
214650534,0
214650549,0
214650560,0
214650562,0
214650564,0
214650566,0
214650568,0
214650570,0
214650572,0
214650575,0
214650577,0
214650579,0
214650581,0
214650583,0
214650585,0
214650587,0
214650592,0
214650594,0
214650596,0
214650598,0
214650602,0
214650605,0
214650607,0
214650609,0
214650611,0
214650613,0
214650617,0
214650620,0
214650622,0
214650626,0
214650628,0
214650630,0
214650632,0
214650635,0
214650639,0
214650641,0
214650645,0
214650665,0
214650677,0
214650680,0
214650688,0
214650697,0
214650701,0
214650707,0
214650710,0
214650718,0
214650720,0
214650729,0
214650735,0
214650737,0
214650742,0
214650744,0
214650748,0
214650752,0
214650757,0
214650765,0
214650780,0
214650785,0
214650787,0
214650797,0
214650802,0
214650810,0
214650815,0
214650821,0
214650834,0
214650836,0
214650838,0
214650855,0
214650877,0
214650887,0
214650894,0
214650905,0
214650907,0
214650911,0
214650917,0
214650922,0
214650930,0
214650937,0
214650943,0
214650947,0
214650954,0
214650956,0
214650958,0
214650965,0
214650971,0
214650973,0
214650977,0
214650997,0
214651003,0
214651014,0
214651020,0
214651022,0
214651025,0
214651031,0
214651037,0
214651040,0
214651044,0
214651050,0
214651052,0
214651057,0
214651061,0
214651063,0
214651065,0
214651070,0
214651074,0
214651078,0
214651082,0
214651085,0
214651087,0
214651093,0
214651095,0
214651097,0
214651100,0
214651102,0
214651108,0
214651112,0
214651115,0
214651117,0
214651119,0
214651125,0
214651127,0
214651130,0
214651132,0
214651134,0
214651142,0
214651166,0
214651170,0
214651224,0
214651226,0
214651228,0
214651239,0
214651247,0
214651256,0
214651258,0
214651265,0
214651277,0
214651415,0
214651417,0
214651419,0
214651421,0
214651423,0
214651425,0
214651427,0
214651430,0
214651445,0
214651447,0
214651449,0
214651455,0
214651460,0
214651479,0
214651487,0
214651496,0
214651509,0
214651517,0
214651520,0
214651522,0
214651532,0
214651535,0
214651541,0
214651550,0
214651552,0
214651554,0
214651556,0
214651558,0
214651560,0
214651562,0
214651567,0
214651571,0
214651580,0
214651582,0
214651586,0
214651610,0
214651612,0
214651616,0
214651633,0
214651635,0
214651644,0
214651659,0
214651667,0
214651670,0
214651676,0
214651678,0
214651687,0
214651689,0
214651721,0
214651732,0
214651734,0
214651736,0
214651745,0
214651753,0
214651762,0
214651766,0
214651768,0
214651770,0
214651772,0
214651777,0
214651779,0
214651785,0
214651790,0
214651792,0
214651796,0
214651798,0
214651800,0
214651802,0
214651805,0
214651807,0
214651809,0
214651811,0
214651813,0
214651815,0
214651817,0
214651820,0
214651822,0
214651824,0
214651826,0
214651828,0
214651830,0
214651832,0
214651835,0
214651837,0
214651839,0
214651841,0
214651850,0
214651852,0
214651856,0
214651858,0
214651862,0
214651886,0
214651892,0
214651899,0
214651905,0
214651927,0
214651937,0
214651942,0
214651944,0
214651948,0
214651965,0
214651967,0
214651970,0
214651972,0
214651974,0
214651976,0
214651978,0
214651980,0
214651982,0
214651985,0
214651987,0
214651989,0
214651991,0
214651993,0
214651995,0
214651997,0
214652000,0
214652002,0
214652004,0
214652006,0
214652008,0
214652010,0
214652012,0
214652015,0
214652017,0
214652019,0
214652021,0
214652023,0
214652025,0
214652027,0
214652030,0
214652032,0
214652034,0
214652036,0
214652038,0
214652040,0
214652042,0
214652045,0
214652047,0
214652049,0
214652051,0
214652053,0
214652055,0
214652057,0
214652060,0
214652062,0
214652064,0
214652066,0
214652068,0
214652070,0
214652072,0
214652075,0
214652077,0
214652079,0
214652081,0
214652083,0
214652085,0
214652087,0
214652090,0
214652092,0
214652094,0
214652096,0
214652098,0
214652100,0
214652102,0
214652105,0
214652107,0
214652109,0
214652111,0
214652113,0
214652115,0
214652117,0
214652120,0
214652122,0
214652126,0
214652128,0
214652130,0
214652132,0
214652135,0
214652137,0
214652139,0
214652141,0
214652143,0
214652145,0
214652147,0
214652150,0
214652152,0
214652154,0
214652156,0
214652158,0
214652160,0
214652162,0
214652165,0
214652167,0
214652169,0
214652173,0
214652177,0
214652180,0
214652182,0
214652184,0
214652186,0
214652188,0
214652192,0
214652195,0
214652205,0
214652207,0
214652212,0
214652214,0
214652216,0
214652218,0
214652220,0
214652225,0
214652231,0
214652233,0
214652235,0
214652242,0
214652244,0
214652246,0
214652248,0
214652250,0
214652252,0
214652255,0
214652257,0
214652259,0
214652261,0
214652263,0
214652265,0
214652267,0
214652270,0
214652272,0
214652274,0
214652276,0
214652278,0
214652280,0
214652282,0
214652287,0
214652297,0
214652300,0
214652306,0
214652315,0
214652347,0
214652349,0
214652351,0
214652353,0
214652355,0
214652357,0
214652360,0
214652368,0
214652390,0
214652405,0
214652407,0
214652409,0
214652411,0
214652413,0
214652415,0
214652420,0
214652422,0
214652424,0
214652426,0
214652428,0
214652430,0
214652432,0
214652435,0
214652437,0
214652439,0
214652460,0
214652462,0
214652467,0
214652469,0
214652471,0
214652480,0
214652488,0
214652490,0
214652501,0
214652503,0
214652514,0
214652700,0
214652707,0
214652709,0
214652872,0
214652876,0
214652878,0
214652880,0
214652882,0
214652885,0
214652887,0
214652889,0
214652891,0
214652893,0
214652912,0
214652917,0
214652919,0
214652923,0
214652925,0
214652927,0
214652930,0
214652932,0
214652934,0
214652936,0
214652945,0
214652947,0
214652949,0
214652953,0
214652955,0
214652957,0
214652960,0
214652962,0
214652964,0
214652970,0
214652972,0
214652975,0
214652977,0
214652979,0
214653005,0
214653045,0
214653052,0
214654106,0
214654108,0
214654110,0
214654115,0
214654119,0
214654121,0
214654127,0
214654130,0
214654132,0
214654134,0
214654153,0
214654280,0
214655203,0
214655263,0
214655265,0
214655272,0
214655276,0
214655300,0
214655302,0
214655413,0
214656234,0
214656236,0
214656238,0
214656240,0
214656242,0
214656245,0
214656247,0
214656249,0
214656255,0
214656257,0
214656260,0
214656264,0
214656266,0
214656268,0
214656270,0
214656272,0
214656275,0
214656277,0
214656279,0
214656281,0
214656283,0
214656285,0
214656287,0
214656290,0
214656292,0
214656294,0
214656298,0
214656307,0
214656309,0
214656313,0
214656315,0
214656317,0
214656320,0
214656322,0
214656324,0
214656326,0
214656328,0
214656347,0
214656380,0
214656382,0
214656422,0
214656692,0
214656701,0
214656703,0
214656705,0
214656707,0
214656710,0
214656712,0
214656714,0
214656716,0
214656720,0
214656729,0
214656733,0
214656742,0
214656755,0
214656795,0
214656797,0
214656802,0
214656806,0
214656815,0
214656838,0
214656840,0
214656845,0
214656847,0
214656849,0
214656851,0
214656853,0
214656926,0
214656952,0
214656960,0
214656965,0
214656973,0
214656975,0
214656995,0
214656997,0
214657003,0
214657016,0
214657018,0
214657022,0
214657031,0
214657057,0
214657063,0
214657065,0
214657067,0
214657076,0
214657078,0
214657080,0
214657082,0
214657085,0
214657087,0
214657110,0
214657112,0
214657115,0
214657119,0
214657127,0
214657134,0
214657145,0
214657149,0
214657157,0
214657160,0
214657162,0
214657179,0
214657185,0
214657190,0
214657194,0
214657196,0
214657200,0
214657207,0
214657209,0
214657211,0
214657273,0
214657275,0
214657277,0
214657280,0
214657282,0
214657284,0
214657290,0
214657292,0
214657295,0
214657299,0
214657301,0
214657303,0
214657305,0
214657310,0
214657312,0
214657318,0
214657320,0
214657322,0
214657346,0
214657348,0
214657350,0
214657361,0
214657363,0
214657365,0
214657380,0
214657382,0
214657385,0
214657387,0
214657389,0
214657391,0
214657393,0
214657397,0
214657400,0
214657402,0
214657406,0
214657408,0
214657410,0
214657412,0
214657415,0
214657419,0
214657421,0
214657423,0
214657425,0
214657427,0
214657430,0
214657432,0
214657434,0
214657436,0
214657440,0
214657442,0
214657445,0
214657447,0
214657449,0
214657451,0
214657453,0
214657455,0
214657457,0
214657460,0
214657464,0
214657470,0
214657472,0
214657475,0
214657477,0
214657479,0
214657481,0
214657487,0
214657490,0
214657494,0
214657498,0
214657500,0
214657502,0
214657505,0
214657507,0
214657509,0
214657511,0
214657513,0
214657517,0
214657520,0
214657522,0
214657524,0
214657526,0
214657528,0
214657530,0
214657532,0
214657535,0
214657537,0
214657539,0
214657541,0
214657543,0
214657545,0
214657547,0
214657550,0
214657552,0
214657554,0
214657556,0
214657558,0
214657560,0
214657562,0
214657565,0
214657567,0
214657569,0
214657571,0
214657573,0
214657575,0
214657577,0
214657580,0
214657584,0
214657586,0
214657588,0
214657590,0
214657592,0
214657595,0
214657597,0
214657599,0
214657601,0
214657603,0
214657605,0
214657607,0
214657610,0
214657612,0
214657614,0
214657616,0
214657618,0
214657620,0
214657622,0
214657625,0
214657627,0
214657629,0
214657631,0
214657633,0
214657635,0
214657637,0
214657640,0
214657642,0
214657646,0
214657648,0
214657652,0
214657655,0
214657657,0
214657659,0
214657661,0
214657663,0
214657670,0
214657674,0
214657676,0
214657678,0
214657680,0
214657682,0
214657685,0
214657687,0
214657689,0
214657691,0
214657693,0
214657697,0
214657700,0
214657702,0
214657706,0
214657708,0
214657710,0
214657717,0
214657721,0
214657723,0
214657725,0
214657727,0
214657730,0
214657734,0
214657736,0
214657738,0
214657740,0
214657742,0
214657745,0
214657751,0
214657753,0
214657755,0
214657766,0
214657768,0
214657770,0
214657772,0
214657775,0
214657777,0
214657779,0
214657785,0
214657787,0
214657790,0
214657792,0
214657794,0
214657796,0
214657798,0
214657802,0
214657809,0
214657811,0
214657815,0
214657817,0
214657826,0
214657828,0
214657830,0
214657837,0
214657839,0
214657841,0
214657843,0
214657845,0
214657847,0
214657850,0
214657852,0
214657854,0
214657856,0
214657860,0
214657862,0
214657865,0
214657867,0
214657869,0
214657871,0
214657873,0
214657875,0
214657882,0
214657886,0
214657890,0
214657892,0
214657895,0
214657897,0
214657899,0
214657901,0
214657903,0
214657905,0
214657907,0
214657910,0
214657914,0
214657916,0
214657920,0
214657922,0
214657933,0
214657935,0
214657937,0
214657940,0
214657942,0
214657944,0
214657946,0
214657948,0
214657950,0
214657952,0
214657955,0
214657957,0
214657961,0
214657963,0
214657965,0
214657970,0
214657972,0
214657974,0
214657976,0
214657978,0
214657980,0
214657985,0
214657989,0
214657991,0
214657995,0
214657997,0
214658000,0
214658002,0
214658004,0
214658006,0
214658010,0
214658012,0
214658017,0
214658019,0
214658021,0
214658023,0
214658025,0
214658027,0
214658030,0
214658032,0
214658034,0
214658036,0
214658038,0
214658040,0
214658042,0
214658045,0
214658047,0
214658049,0
214658051,0
214658055,0
214658057,0
214658060,0
214658062,0
214658064,0
214658066,0
214658068,0
214658072,0
214658077,0
214658079,0
214658083,0
214658085,0
214658090,0
214658096,0
214658098,0
214658105,0
214658107,0
214658109,0
214658111,0
214658113,0
214658115,0
214658117,0
214658120,0
214658124,0
214658126,0
214658128,0
214658130,0
214658132,0
214658135,0
214658137,0
214658139,0
214658141,0
214658143,0
214658145,0
214658147,0
214658150,0
214658152,0
214658154,0
214658156,0
214658158,0
214658160,0
214658162,0
214658165,0
214658167,0
214658169,0
214658171,0
214658173,0
214658175,0
214658180,0
214658182,0
214658188,0
214658190,0
214658192,0
214658195,0
214658197,0
214658199,0
214658201,0
214658203,0
214658210,0
214658212,0
214658218,0
214658220,0
214658225,0
214658229,0
214658233,0
214658235,0
214658237,0
214658240,0
214658242,0
214658244,0
214658252,0
214658255,0
214658257,0
214658259,0
214658261,0
214658263,0
214658265,0
214658267,0
214658270,0
214658272,0
214658274,0
214658278,0
214658280,0
214658282,0
214658285,0
214658287,0
214658289,0
214658291,0
214658295,0
214658297,0
214658304,0
214658310,0
214658312,0
214658315,0
214658317,0
214658319,0
214658321,0
214658332,0
214658334,0
214658336,0
214658338,0
214658340,0
214658345,0
214658351,0
214658353,0
214658355,0
214658357,0
214658360,0
214658364,0
214658366,0
214658368,0
214658375,0
214658377,0
214658379,0
214658383,0
214658385,0
214658387,0
214658390,0
214658490,0
214658492,0
214658503,0
214658518,0
214658540,0
214658591,0
214658593,0
214658653,0
214658705,0
214658707,0
214658709,0
214658732,0
214658739,0
214658747,0
214658754,0
214658756,0
214658773,0
214658792,0
214658795,0
214658797,0
214658833,0
214658840,0
214658842,0
214658844,0
214658848,0
214658867,0
214658870,0
214658874,0
214658876,0
214658878,0
214658880,0
214658882,0
214658885,0
214658927,0
214658940,0
214658951,0
214658962,0
214659013,0
214659026,0
214659043,0
214659045,0
214659067,0
214659069,0
214659075,0
214659088,0
214659182,0
214659195,0
214659204,0
214659234,0
214659247,0
214659253,0
214659279,0
214659294,0
214659517,0
214659617,0
214659628,0
214659667,0
214659688,0
214659710,0
214659817,0
214659947,0
214659950,0
214659997,0
214660005,0
214660247,0
214660250,0
214660453,0
214660610,0
214660612,0
214660790,0
214660792,0
214661105,0
214661109,0
214661143,0
214661199,0
214661291,0
214661308,0
214661323,0
214661325,0
214661327,0
214661336,0
214661349,0
214661355,0
214661465,0
214661482,0
214661499,0
214661501,0
214661507,0
214661516,0
214661518,0
214661570,0
214661574,0
214661587,0
214661595,0
214661662,0
214661666,0
214661668,0
214661762,0
214661765,0
214661810,0
214661822,0
214661882,0
214661940,0
214661955,0
214661957,0
214661977,0
214661992,0
214661998,0
214662022,0
214662024,0
214662028,0
214662131,0
214662133,0
214662146,0
214662150,0
214662155,0
214662161,0
214662163,0
214662182,0
214662187,0
214662202,0
214662212,0
214662260,0
214662275,0
214662525,0
214662534,0
214662542,0
214662549,0
214662575,0
214662577,0
214662607,0
214662620,0
214662622,0
214662630,0
214662677,0
214662692,0
214662699,0
214662727,0
214662731,0
214662737,0
214662742,0
214662748,0
214662750,0
214662752,0
214662755,0
214662759,0
214662761,0
214662763,0
214662767,0
214662770,0
214662772,0
214662774,0
214662776,0
214662778,0
214662780,0
214662782,0
214662785,0
214662787,0
214662819,0
214662821,0
214662830,0
214662853,0
214662855,0
214662898,0
214662902,0
214662975,0
214663010,0
214663022,0
214663033,0
214663050,0
214663055,0
214663057,0
214663061,0
214663063,0
214663065,0
214663078,0
214663080,0
214663091,0
214663093,0
214663095,0
214663102,0
214663104,0
214663110,0
214663119,0
214663121,0
214663123,0
214663127,0
214663130,0
214663132,0
214663134,0
214663136,0
214663149,0
214663153,0
214663155,0
214663157,0
214663162,0
214663166,0
214663170,0
214663172,0
214663228,0
214663232,0
214663235,0
214663247,0
214663250,0
214663252,0
214663254,0
214663256,0
214663258,0
214663275,0
214663277,0
214663286,0
214663303,0
214663305,0
214663307,0
214663310,0
214663314,0
214663316,0
214663318,0
214663320,0
214663322,0
214663325,0
214663327,0
214663329,0
214663333,0
214663335,0
214663337,0
214663348,0
214663357,0
214663363,0
214663378,0
214663382,0
214663393,0
214663582,0
214663588,0
214663595,0
214663597,0
214663603,0
214663620,0
214663629,0
214663633,0
214663640,0
214663644,0
214663648,0
214663659,0
214663670,0
214663695,0
214663702,0
214663704,0
214663712,0
214663740,0
214663852,0
214663858,0
214663869,0
214663873,0
214663875,0
214663877,0
214663886,0
214663895,0
214663901,0
214663925,0
214663927,0
214663931,0
214663935,0
214663937,0
214663940,0
214663942,0
214663944,0
214663974,0
214663976,0
214663978,0
214663985,0
214664036,0
214664045,0
214664047,0
214664057,0
214664062,0
214664083,0
214664094,0
214664107,0
214664109,0
214664128,0
214664137,0
214664257,0
214664270,0
214664340,0
214664377,0
214664392,0
214664424,0
214664447,0
214664452,0
214664546,0
214664548,0
214664550,0
214664552,0
214664555,0
214664565,0
214664666,0
214664670,0
214664675,0
214664681,0
214664690,0
214664694,0
214664696,0
214664698,0
214664700,0
214664702,0
214664705,0
214664707,0
214664709,0
214664713,0
214664715,0
214664717,0
214664720,0
214664722,0
214664724,0
214664726,0
214664728,0
214664730,0
214664735,0
214664737,0
214664739,0
214664741,0
214664743,0
214664745,0
214664747,0
214664750,0
214664754,0
214664756,0
214664758,0
214664762,0
214664765,0
214664767,0
214664771,0
214664773,0
214664775,0
214664777,0
214664782,0
214664784,0
214664816,0
214664820,0
214664825,0
214664827,0
214664831,0
214664833,0
214664861,0
214664863,0
214664865,0
214664874,0
214664887,0
214664895,0
214664902,0
214664908,0
214664919,0
214664934,0
214665170,0
214665172,0
214665174,0
214665176,0
214665275,0
214665279,0
214665281,0
214665283,0
214665656,0
214666370,0
214667850,0
214667859,0
214667861,0
214667863,0
214667865,0
214667887,0
214667889,0
214667891,0
214667910,0
214667912,0
214667915,0
214667919,0
214667921,0
214667925,0
214667930,0
214667953,0
214667957,0
214667962,0
214667966,0
214667968,0
214667970,0
214668107,0
214668118,0
214668122,0
214668150,0
214668152,0
214668157,0
214668161,0
214668163,0
214668165,0
214668172,0
214668182,0
214668185,0
214668191,0
214668193,0
214668195,0
214668197,0
214668200,0
214668204,0
214668206,0
214668208,0
214668210,0
214668212,0
214668215,0
214668219,0
214668230,0
214668234,0
214668236,0
214668238,0
214668240,0
214668247,0
214668249,0
214668251,0
214668253,0
214668270,0
214668275,0
214668277,0
214668279,0
214668281,0
214668283,0
214668285,0
214668287,0
214668290,0
214668292,0
214668294,0
214668298,0
214668300,0
214668309,0
214668328,0
214668330,0
214668350,0
214668352,0
214668354,0
214668358,0
214668375,0
214668410,0
214668431,0
214668433,0
214668435,0
214668437,0
214668440,0
214668442,0
214668444,0
214668446,0
214668448,0
214668450,0
214668452,0
214668455,0
214668457,0
214668459,0
214668461,0
214668463,0
214668470,0
214668472,0
214668474,0
214668476,0
214668478,0
214668480,0
214668482,0
214668485,0
214668487,0
214668489,0
214668491,0
214668493,0
214668495,0
214668497,0
214668500,0
214668502,0
214668504,0
214668506,0
214668508,0
214668510,0
214668512,0
214668515,0
214668517,0
214668519,0
214668521,0
214668523,0
214668525,0
214668527,0
214668530,0
214668532,0
214668534,0
214668536,0
214668538,0
214668540,0
214668542,0
214668545,0
214668547,0
214668549,0
214668551,0
214668553,0
214668555,0
214668557,0
